,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
8048,1030095.0,166,west   75 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011460061.0,-73.979812,40.780386,107.0,6.0,16100.0,mn0702
8049,1030112.0,161,west 75 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011477501.0,-73.979761,40.780383,107.0,6.0,16100.0,mn0702
8050,1030158.0,170,west   76 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011470059.0,-73.978758,40.78077,107.0,6.0,16100.0,mn0702
8051,1030185.0,160,west   77 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011480056.0,-73.978082,40.781333,107.0,6.0,16100.0,mn0702
8052,1030234.0,173,west   78 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011500001.0,-73.977869,40.782074,107.0,6.0,16500.0,mn0702
8053,1030260.0,118,west 79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011500037.0,-73.97628,40.782279,107.0,6.0,16500.0,mn0702
8054,1030261.0,124,west   79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011500041.0,-73.976403,40.782329,107.0,6.0,16500.0,mn0702
8055,1030262.0,140,west   79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011500048.0,-73.976728,40.782466,107.0,6.0,16500.0,mn0702
8056,1030264.0,150,west 79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011500055.0,-73.97693,40.782551,107.0,6.0,16500.0,mn0702
8057,1030267.0,172,west 79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011507504.0,-73.977378,40.782738,107.0,6.0,16500.0,mn0702
8058,1030320.0,22,amsterdam avenue,10023,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1011520029.0,-73.98705,40.771198,107.0,6.0,14700.0,mn0701
8059,1030339.0,110,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011560001.0,-73.98789,40.775106,107.0,6.0,15101.0,mn0701
8060,1030340.0,240,west 65 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011560020.0,-73.986493,40.77484,107.0,6.0,15101.0,mn0701
8061,1030346.0,170,amsterdam avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011580012.0,-73.983727,40.775764,107.0,6.0,15501.0,mn0701
8062,1030348.0,200,west   70 street,10023,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011580033.0,-73.982676,40.777334,107.0,6.0,15501.0,mn0701
8063,1030350.0,210,west   70 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011580038.0,-73.983597,40.777708,107.0,6.0,15501.0,mn0701
8064,1030358.0,200,amsterdam avenue,10023,manhattan,active,3.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011587508.0,-73.982987,40.77678,107.0,6.0,15501.0,mn0701
8065,1030359.0,230,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011620001.0,-73.985214,40.778778,107.0,6.0,15900.0,mn0701
8066,1030365.0,243,west 70 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011620012.0,-73.984138,40.777949,107.0,6.0,15900.0,mn0701
8067,1030378.0,228,west 71 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011620046.0,-73.983373,40.77844,107.0,6.0,15900.0,mn0701
8068,1030390.0,240,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011627501.0,-73.985088,40.778954,107.0,6.0,15900.0,mn0701
8069,1030396.0,220,west 71 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011620141.0,-73.983228,40.77838,107.0,6.0,15900.0,mn0701
8070,1030403.0,246,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011630001.0,-73.984907,40.779198,107.0,6.0,15900.0,mn0701
8071,1030413.0,235,west 71 street,10023,manhattan,not active,0.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011637502.0,-73.98347,40.778501,107.0,6.0,15900.0,mn0701
8072,1030414.0,225,west 71 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011630020.0,-73.98329,40.778424,107.0,6.0,15900.0,mn0701
8073,1030418.0,2061,broadway,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011630030.0,-73.98216,40.77821,107.0,6.0,15900.0,mn0701
8074,1030432.0,244,west   72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011630053.0,-73.983185,40.779258,107.0,6.0,15900.0,mn0701
8075,1030435.0,260,west   72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011630058.0,-73.983459,40.779374,107.0,6.0,15900.0,mn0701
8076,1030444.0,211,west   71 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011637501.0,-73.982651,40.778158,107.0,6.0,15900.0,mn0701
8077,1030505.0,269,west 72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011640002.0,-73.983589,40.779445,107.0,6.0,15900.0,mn0701
8078,1030507.0,253,west   72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011640005.0,-73.983311,40.77933,107.0,6.0,15900.0,mn0701
8079,1030519.0,2095,broadway,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011640037.0,-73.981921,40.779346,107.0,6.0,15900.0,mn0701
8080,1030522.0,240,west   73 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011640047.0,-73.982553,40.779876,107.0,6.0,15900.0,mn0701
8081,1030534.0,270,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011640063.0,-73.984159,40.780225,107.0,6.0,15900.0,mn0701
8082,1030542.0,290,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011650004.0,-73.983701,40.78087,107.0,6.0,15900.0,mn0701
8083,1030550.0,242,west   74 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011650056.0,-73.982675,40.780762,107.0,6.0,15900.0,mn0701
8084,1030558.0,253,west   73 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011657501.0,-73.983015,40.78009,107.0,6.0,15900.0,mn0701
8085,1030718.0,300,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011660001.0,-73.98348,40.781174,107.0,6.0,16300.0,mn0702
8086,1030720.0,245,west   74 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011660007.0,-73.982664,40.780776,107.0,6.0,16300.0,mn0702
8087,1030721.0,237,west   74 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011660011.0,-73.982567,40.780735,107.0,6.0,16300.0,mn0702
8088,1030736.0,310,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011660061.0,-73.983206,40.781542,107.0,6.0,16300.0,mn0702
8089,1030738.0,240,west 75 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011660154.0,-73.981967,40.781292,107.0,6.0,16300.0,mn0702
8090,1030741.0,201,west   74 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011667501.0,-73.98078,40.77998,107.0,6.0,16300.0,mn0702
8091,1030835.0,320,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011670001.0,-73.982982,40.781849,107.0,6.0,16300.0,mn0702
8092,1030839.0,215,west   75 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011677501.0,-73.980794,40.780817,107.0,6.0,16300.0,mn0702
8093,1030847.0,252,west 76 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011670059.0,-73.981747,40.782028,107.0,6.0,16300.0,mn0702
8094,1030848.0,336,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011670061.0,-73.982689,40.782247,107.0,6.0,16300.0,mn0702
8095,1030859.0,235,west 76 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011680010.0,-73.981512,40.781948,107.0,6.0,16300.0,mn0702
8096,1030861.0,2166,broadway,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011680022.0,-73.980956,40.782025,107.0,6.0,16300.0,mn0702
8097,1030881.0,233,west   77 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011690008.0,-73.98109,40.782601,107.0,6.0,16300.0,mn0702
8098,1030887.0,201,west 77 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011690029.0,-73.979494,40.781937,107.0,6.0,16300.0,mn0702
8099,1030891.0,210,west   78 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011690037.0,-73.979306,40.782661,107.0,6.0,16300.0,mn0702
8100,1030901.0,260,west 78 street,10024,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1011697504.0,-73.980952,40.783353,107.0,6.0,16300.0,mn0702
8101,1030902.0,378,west end avenue,10024,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1011697504.0,-73.981721,40.783559,107.0,6.0,16300.0,mn0702
8102,1030903.0,390,west end avenue,10024,manhattan,active,4.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011707502.0,-73.98136,40.784064,107.0,6.0,16700.0,mn0702
8103,1030909.0,200,west   79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011707501.0,-73.978565,40.783237,107.0,6.0,16700.0,mn0702
8104,1030923.0,303,west 66 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011790019.0,-73.987432,40.776108,107.0,6.0,15502.0,mn0701
8105,1030930.0,315,west 70 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011820020.0,-73.986073,40.778748,107.0,6.0,15900.0,mn0701
8106,1030965.0,243,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011830029.0,-73.984759,40.77944,107.0,6.0,15900.0,mn0701
8107,1030966.0,255,west  end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011830032.0,-73.984596,40.779659,107.0,6.0,15900.0,mn0701
8108,1030968.0,310,west 72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011830037.0,-73.984965,40.780002,107.0,6.0,15900.0,mn0701
8109,1030969.0,322,west 72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011830042.0,-73.985326,40.780153,107.0,6.0,15900.0,mn0701
8110,1030970.0,330,west 72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011830046.0,-73.985806,40.780354,107.0,6.0,15900.0,mn0701
8111,1030971.0,340,west 72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011830050.0,-73.985889,40.780387,107.0,6.0,15900.0,mn0701
8112,1030972.0,344,west 72 street,10023,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011830053.0,-73.985921,40.780401,107.0,6.0,15900.0,mn0701
8113,1030986.0,305,west 72 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011840007.0,-73.98499,40.780033,107.0,6.0,15900.0,mn0701
8114,1030987.0,263,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011840010.0,-73.984373,40.779967,107.0,6.0,15900.0,mn0701
8115,1030993.0,5,riverside drive,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011840028.0,-73.985513,40.780694,107.0,6.0,15900.0,mn0701
8116,1030994.0,11,riverside drive,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011840031.0,-73.984517,40.781056,107.0,6.0,15900.0,mn0701
8117,1030996.0,22,riverside drive,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011847501.0,-73.984917,40.78213,107.0,6.0,16300.0,mn0702
8118,1031010.0,304,west   75 street,10023,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011840087.0,-73.983563,40.781965,107.0,6.0,16300.0,mn0702
8119,1031018.0,33,riverside drive,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011850001.0,-73.984423,40.78244,107.0,6.0,16300.0,mn0702
8120,1031026.0,325,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011850019.0,-73.98287,40.782036,107.0,6.0,16300.0,mn0702
8121,1031028.0,333,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011850025.0,-73.982917,40.78242,107.0,6.0,16300.0,mn0702
8122,1031033.0,320,west   76 street,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011850032.0,-73.983552,40.782796,107.0,6.0,16300.0,mn0702
8123,1031038.0,37,riverside drive,10023,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011850042.0,-73.98426,40.782989,107.0,6.0,16300.0,mn0702
8124,1031076.0,314,west 77 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011850082.0,-73.982877,40.783334,107.0,6.0,16300.0,mn0702
8125,1031092.0,50,riverside drive,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860001.0,-73.983426,40.78368,107.0,6.0,16300.0,mn0702
8126,1031093.0,325,west 77 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860009.0,-73.983111,40.78345,107.0,6.0,16300.0,mn0702
8127,1031099.0,365,west end avenue,10024,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860025.0,-73.981967,40.783257,107.0,6.0,16300.0,mn0702
8128,1031100.0,375,west end avenue,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860033.0,-73.981804,40.78348,107.0,6.0,16300.0,mn0702
8129,1031111.0,54,riverside drive,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860048.0,-73.98297,40.784111,107.0,6.0,16300.0,mn0702
8130,1031112.0,52,riverside drive,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860051.0,-73.98366,40.78399,107.0,6.0,16300.0,mn0702
8131,1031113.0,60,riverside drive,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860052.0,-73.982938,40.784314,107.0,6.0,16700.0,mn0702
8132,1031114.0,321,west 78 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860059.0,-73.982035,40.783828,107.0,6.0,16700.0,mn0702
8133,1031129.0,310,west 79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860087.0,-73.981804,40.784613,107.0,6.0,16700.0,mn0702
8134,1031130.0,316,west 79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011860091.0,-73.982176,40.78477,107.0,6.0,16700.0,mn0702
8135,1031131.0,67,riverside drive,10024,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1011860095.0,-73.982728,40.784877,107.0,6.0,16700.0,mn0702
8136,1031134.0,51,west 81 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011950001.0,-73.973146,40.782649,107.0,6.0,16500.0,mn0702
8137,1031136.0,35,west 81 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011950010.0,-73.972824,40.782509,107.0,6.0,16500.0,mn0702
8138,1031138.0,25,west   81 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011950014.0,-73.972622,40.782421,107.0,6.0,16500.0,mn0702
8139,1031139.0,15,west 81 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011950018.0,-73.972423,40.782336,107.0,6.0,16500.0,mn0702
8140,1031140.0,11,west   81 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011950023.0,-73.97234,40.7823,107.0,6.0,16500.0,mn0702
8141,1031141.0,211,central park west,10024,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011950029.0,-73.971589,40.782226,107.0,6.0,16500.0,mn0702
8142,1031181.0,225,central park west,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011960029.0,-73.970946,40.783101,107.0,6.0,16900.0,mn0702
8143,1031230.0,7,west 83 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011970020.0,-73.971141,40.78351,107.0,6.0,16900.0,mn0702
8144,1031232.0,230,central park west,10024,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011970029.0,-73.970701,40.783439,107.0,6.0,16900.0,mn0702
8145,1031306.0,15,west 84 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011980019.0,-73.971004,40.784282,107.0,6.0,16900.0,mn0702
8146,1031310.0,241,central park west,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011980029.0,-73.970238,40.784075,107.0,6.0,16900.0,mn0702
8147,1031370.0,1,west 85 street,10024,manhattan,active,3.0,nyc health department inspection,2022.0,0,0,0,2019.0,0,0.0,1011990029.0,-73.970256,40.784797,107.0,6.0,16900.0,mn0702
8148,1031370.0,1,west 85 street,10024,manhattan,active,3.0,nyc health department inspection,2022.0,0,0,0,2020.0,0,0.0,1011990029.0,-73.970256,40.784797,107.0,6.0,16900.0,mn0702
8149,1031370.0,1,west 85 street,10024,manhattan,active,3.0,nyc health department inspection,2022.0,0,0,0,2021.0,0,0.0,1011990029.0,-73.970256,40.784797,107.0,6.0,16900.0,mn0702
8150,1031370.0,1,west 85 street,10024,manhattan,active,3.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011990029.0,-73.970256,40.784797,107.0,6.0,16900.0,mn0702
8151,1031371.0,257,central park west,10024,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011990036.0,-73.969508,40.785074,107.0,6.0,16900.0,mn0702
8152,1031373.0,10,west   86 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011990040.0,-73.970154,40.785626,107.0,6.0,16900.0,mn0702
8153,1031377.0,20,west   86 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011990045.0,-73.970616,40.785821,107.0,6.0,16900.0,mn0702
8154,1031384.0,40,west   86 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1011990055.0,-73.970945,40.785959,107.0,6.0,16900.0,mn0702
8155,1031399.0,51,west   86 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1012000005.0,-73.971097,40.786044,107.0,6.0,17300.0,mn0702
8156,1031403.0,41,west 86 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1012000011.0,-73.970934,40.785975,107.0,6.0,17300.0,mn0702
8157,1031404.0,27,west   86 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1012000015.0,-73.970703,40.785879,107.0,6.0,17300.0,mn0702
8158,1031407.0,5,west   86 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1012000025.0,-73.969634,40.785428,107.0,6.0,17300.0,mn0702
8159,1031464.0,271,central park west,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1012010029.0,-73.968659,40.786246,107.0,6.0,17300.0,mn0702
8160,1031465.0,275,central park west,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1012010034.0,-73.968529,40.786419,107.0,6.0,17300.0,mn0702
