,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
5862,2093400.0,2440,boston road,10467,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2044310001.0,-73.866239,40.862377,211.0,13.0,33000.0,bx1104
5863,2093516.0,735,magenta street,10467,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2046290050.0,-73.865715,40.87503,212.0,12.0,37400.0,bx1201
5864,2093522.0,3555,olinville avenue,10467,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2046410016.0,-73.867634,40.879075,212.0,12.0,37800.0,bx1201
5865,2093569.0,801,tilden street,10467,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2046710051.0,-73.861578,40.876864,212.0,12.0,38000.0,bx1201
5866,2093696.0,745,east 231 street,10466,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2048450011.0,-73.856794,40.89163,212.0,11.0,42200.0,bx1203
5867,2093697.0,730,east 232 street,10466,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2048450011.0,-73.856551,40.892368,212.0,11.0,42200.0,bx1203
5868,2093860.0,120,elgar place,10475,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2051350051.0,-73.821595,40.863508,210.0,12.0,30202.0,bx1004
5869,2093875.0,3565,bivona street,10475,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2052630040.0,-73.83332,40.883243,212.0,12.0,46209.0,bx1202
5870,2093916.0,360,east 137th street,10454,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2022980040.0,-73.924863,40.809035,201.0,8.0,2300.0,bx0101
5871,2093925.0,700,morris avenue,10451,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2024130001.0,-73.921168,40.820856,201.0,17.0,6700.0,bx0102
5872,2093927.0,775,concourse village east,10451,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2024430170.0,-73.919789,40.82318,204.0,16.0,6100.0,bx0401
5873,2093928.0,645,westchester avenue,10455,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2026280001.0,-73.908937,40.81597,201.0,8.0,7500.0,bx0102
